tweet_id;airline_sentiment;airline_sentiment_confidence;negativereason;negativereason_confidence;airline;name;negativereason_gold;text;tweet_created;tweet_location;user_timezone
568836616166313984;neutral;1.0;;;Southwest;patrickisarobot;;"@SouthwestAir If there are any Imagine Dragons tickets left for tomorrow at 
@VelourLive here in Utah I would love to go I am available! :)";2015-02-20 10:16:32 -0800;In my mind;Mountain Time (US & Canada)
568836477099995137;neutral;0.6759;;;Southwest;mr_deals805;;@SouthwestAir so the fares I see for flights in fall are the ABSOULUTELY LOWEST they will be?;2015-02-20 10:15:59 -0800;;Arizona
568834328937009152;negative;0.6527;Can't Tell;0.336;Southwest;mwbhere;;@SouthwestAir No no no. SWA low fares and on-time service is great! But manufactured quirkiness? Mmm, not so much. Signed, -CaptiveAudience;2015-02-20 10:07:27 -0800;( Maryland | North Carolina );Atlantic Time (Canada)
568833608460283904;negative;1.0;Bad Flight;0.6593;Southwest;AplSosy;;@SouthwestAir Flying now from JAX to DEN and I paid $8 for wifi that barely is functional.  Couldn't do work if I wanted to.  Never again.;2015-02-20 10:04:35 -0800;denver, co;Mountain Time (US & Canada)
568832907525152769;negative;1.0;Customer Service Issue;0.6735;Southwest;noli528;;"@SouthwestAir Flight to Nashville was Cancelled Flightled. How do we another flight? I've been trying to call &amp; cannot get a human";2015-02-20 10:01:48 -0800;Nashville, TN;Central Time (US & Canada)
568831166976884736;negative;1.0;Late Flight;1.0;Southwest;patsy_cruse;;@SouthwestAir delay is understandable but look at the time of the the flight and boarding time. Weird!;2015-02-20 09:54:53 -0800;;Central Time (US & Canada)
568830255282040832;neutral;1.0;;;Southwest;leavenodoubt131;;@SouthwestAir  I will dm you now;2015-02-20 09:51:15 -0800;;Tijuana
568829994786426881;positive;0.6631;;;Southwest;msizzymarie;;@SouthwestAir already booked my tickets for August 20th-30th!  Can't wait for my vacation!;2015-02-20 09:50:13 -0800;New Mexico;Mountain Time (US & Canada)
568829686257623040;neutral;0.6555;;;Southwest;sincitycomedy;;@SouthwestAir is that @MurraySawChuck;2015-02-20 09:49:00 -0800;Las Vegas, NV;Pacific Time (US & Canada)
568829652233428992;neutral;1.0;;;Southwest;bluefig;;@SouthwestAir Maybe it is just a machine...;2015-02-20 09:48:52 -0800;camas, wa;Alaska
568829494556897280;negative;1.0;Late Flight;0.3474;Southwest;bluefig;;@SouthwestAir so, when your plane doesn't work the luxuries I paid for go away but you keep my money? I need that biz model.;2015-02-20 09:48:14 -0800;camas, wa;Alaska
568828959879790592;negative;0.6957;Can't Tell;0.6957;Southwest;Iluvfastracks;;@SouthwestAir y airline I fly with, but haven't seen anything like this yet!;2015-02-20 09:46:07 -0800;Pocono Raceway;Mazatlan
568828574641328128;positive;1.0;;;Southwest;cbtatenstl;;@SouthwestAir that's awesome! Love flying SWA!;2015-02-20 09:44:35 -0800;St. Louis, MO;Central Time (US & Canada)
568828335922356224;positive;0.6742;;0.0;Southwest;I_LuvMy_3Girls;;@SouthwestAir That guy was the flight attendant on my last flight… he was hilarious! ?;2015-02-20 09:43:38 -0800;South ~O-H-I-O~ Side;Eastern Time (US & Canada)
568828267660054528;positive;1.0;;;Southwest;ljordan;;@SouthwestAir thanks for the info and the quick response!;2015-02-20 09:43:21 -0800;Austin, TX;Central Time (US & Canada)
568827958527275008;positive;1.0;;;Southwest;alycam;;@SouthwestAir shhhh i don't want something else to steal our deal??;2015-02-20 09:42:08 -0800;Kansas City;Central Time (US & Canada)
568826365878730753;negative;1.0;Cancelled Flight;1.0;Southwest;danieljsu;;"@SouthwestAir Cancelled Flighting flights 45 minutes before takeoff &amp; sitting for 45 min on the runway of the rescheduled flight #badservice";2015-02-20 09:35:48 -0800;San Francisco, CA;Pacific Time (US & Canada)
568825797613645824;neutral;1.0;;;Southwest;JuliaMooch1;;@SouthwestAir how do I go on the scavenger hunt if I'm in Boston?;2015-02-20 09:33:33 -0800;Boston;Eastern Time (US & Canada)
568825542792720385;neutral;1.0;;;Southwest;Seattle_D;;@SouthwestAir Hi there. We’re flying SWA today. Our son has a peanut allergy. Any way to request the crew not serve peanuts on flight? Thx;2015-02-20 09:32:32 -0800;Seattle (duh!);Pacific Time (US & Canada)
568823050571026432;positive;1.0;;;Southwest;jetringer5;;@SouthwestAir give this guy a raise....great start to flight from AZ to MKE..;2015-02-20 09:22:38 -0800;Milwaukee wi;Central Time (US & Canada)
568821349688471552;negative;1.0;Customer Service Issue;1.0;Southwest;CiaoBambino;;@SouthwestAir - 800 is not int'l friendly;2015-02-20 09:15:52 -0800;Everywhere;Pacific Time (US & Canada)
568821268239089664;neutral;0.6664;;;Southwest;saMykel;;@SouthwestAir ha, ha not a make or break for me either way!;2015-02-20 09:15:33 -0800;Phoenix, Arizona;Central Time (US & Canada)
568818229461721088;neutral;1.0;;;Southwest;luoyegongfu;;@SouthwestAir I would.;2015-02-20 09:03:28 -0800;Tempe, AZ & World Wide;Tehran
568813302140284928;neutral;1.0;;;Southwest;JuliaMooch1;;@SouthwestAir can you show me some luv?Its 9 degrees and all this snow but Imdetermined to go to #DestinationDragons http://t.co/oXm6cWGaB7;2015-02-20 08:43:53 -0800;Boston;Eastern Time (US & Canada)
568810642523725824;neutral;1.0;;;Southwest;CiaoBambino;;@SouthwestAir what number can we use to all from outside the US? Thx;2015-02-20 08:33:19 -0800;Everywhere;Pacific Time (US & Canada)
568808340387536896;negative;1.0;Customer Service Issue;0.6507;Southwest;ohshititsjake;;@SouthwestAir how long does it take for points from RR Shopping to post to my account? Got email saying I've earned points but don't see em;2015-02-20 08:24:10 -0800;San Francisco;Pacific Time (US & Canada)
568808165636214784;neutral;0.7046;;;Southwest;matthewhirsch;;@SouthwestAir Thanks! I know the routes you currently have from Newark. I was just wondering if there was any new ones on the horizon;2015-02-20 08:23:29 -0800;Hoboken, NJ;Eastern Time (US & Canada)
568807908374286336;positive;1.0;;;Southwest;itsjessme_;;@SouthwestAir oh my gosh! Going to dm you now! Thank you!;2015-02-20 08:22:27 -0800;;Alaska
568807451249627136;positive;1.0;;;Southwest;geekstiel;;@SouthwestAir THANK YOU SO MUCH YOURE AMAZING IM GOING TO CRY OMG;2015-02-20 08:20:38 -0800;;Atlantic Time (Canada)
568803368367366144;neutral;1.0;;;Southwest;geekstiel;;@SouthwestAir I DMed you :);2015-02-20 08:04:25 -0800;;Atlantic Time (Canada)
568802305606361089;negative;1.0;Late Flight;1.0;Southwest;Vindictive_tK;;@SouthwestAir make this delay go away. Maybe upgrade me and Kats seats. We are headed to Columbus.;2015-02-20 08:00:12 -0800;www.twitch.tv/sovindictive;Eastern Time (US & Canada)
568801542322548737;neutral;1.0;;;Southwest;d4nigirl;;@SouthwestAir  flying Southwest for the first time to LGA with a layover in Atlanta!;2015-02-20 07:57:10 -0800;Douglaston, NY;Atlantic Time (Canada)
568800998929661953;positive;1.0;;;Southwest;matthewhirsch;;@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!;2015-02-20 07:55:00 -0800;Hoboken, NJ;Eastern Time (US & Canada)
568800246433775617;positive;1.0;;;Southwest;Sinatra1979;;@SouthwestAir Thank You. We'll be in touch! #MoveAboutTheCountry;2015-02-20 07:52:01 -0800;Ohio (by way of Nebraska);Eastern Time (US & Canada)
568800184345468929;negative;1.0;Customer Service Issue;0.6844;Southwest;billyontherun;;@SouthwestAir FJBFSC  all I need is receipt showing the 776.20 charge I have on my Amex not the 656.xx that I keep getting sent;2015-02-20 07:51:46 -0800;;Eastern Time (US & Canada)
568798426810355712;negative;0.6386;Cancelled Flight;0.3295;Southwest;DrKenRussell;;@SouthwestAir what do I need to do when TSA pre doesn't show for a flight of mine?;2015-02-20 07:44:47 -0800;;Eastern Time (US & Canada)
568797768162127872;negative;1.0;Customer Service Issue;1.0;Southwest;billyontherun;;"@SouthwestAir  getting the run around today with customer service &amp; disconnected customer relations # given twice. Help!!!";2015-02-20 07:42:10 -0800;;Eastern Time (US & Canada)
568797729876344833;negative;0.6808;Can't Tell;0.3514;Southwest;lot223;;@SouthwestAir have been doing that for hours already;2015-02-20 07:42:01 -0800;;Central Time (US & Canada)
568795746721513472;positive;1.0;;;Southwest;Mercer312;;@SouthwestAir flight from BWI to ISP ready to go! Thanks for keeping us warm! #FrigidFriday http://t.co/bfPfW6eyKU;2015-02-20 07:34:08 -0800;Dallas, TX;Eastern Time (US & Canada)
568794864533385216;positive;1.0;;;Southwest;Cindy318;;@SouthwestAir Love, love, love this. Southwest Rocks!! Always!! https://t.co/q8VSfFRd1u;2015-02-20 07:30:38 -0800;Indiana;Indiana (East)
568793782164062208;neutral;1.0;;;Southwest;Sinatra1979;;@SouthwestAir Who can I contact about requesting a charity donation? #ThankYou;2015-02-20 07:26:20 -0800;Ohio (by way of Nebraska);Eastern Time (US & Canada)
568791283575201792;positive;1.0;;;Southwest;Lil_Larso;;@SouthwestAir shout out to the flight #4386 crew for taking amazing care of us on our double down flight! #thankyou;2015-02-20 07:16:24 -0800;Grand Rapids,MI & Orlando, FL;Pacific Time (US & Canada)
568788357431447552;neutral;0.6601;;;Southwest;lot223;;@SouthwestAir  what is the status on flight#122 STL-AUS?;2015-02-20 07:04:46 -0800;;Central Time (US & Canada)
568787787815776256;positive;1.0;;;Southwest;Tinygami;;@SouthwestAir please do. Hate having to fly a different airline. You're my fav.;2015-02-20 07:02:30 -0800;Michigan;Tehran
568787660266823680;negative;0.7128;Customer Service Issue;0.3723;Southwest;pjfuller;;@SouthwestAir After flying Delta this week, GoGo was so good. The tweet I sent you didn't even send until we landed - that's how bad it was;2015-02-20 07:02:00 -0800;10 Miles South of Nowhere;Central Time (US & Canada)
568787046778720256;positive;0.6659;;;Southwest;LENSconcept;;@SouthwestAir sure thing;2015-02-20 06:59:34 -0800;;Eastern Time (US & Canada)
568785762218610690;negative;0.654;Customer Service Issue;0.654;Southwest;elms614;;@SouthwestAir why did you book my hotel twice?!?! Ahhhhh;2015-02-20 06:54:27 -0800;Columbus, OH;Eastern Time (US & Canada)
568784436428300290;positive;0.6955;;;Southwest;Danehowell40;;@SouthwestAir Jackpot!  #legroom http://t.co/ZO2iceG4lI;2015-02-20 06:49:11 -0800;;Pacific Time (US & Canada)
568781555784507392;negative;1.0;Customer Service Issue;0.3544;Southwest;BCCoble;;@SouthwestAir  Longer flights with 300 series no wifi? Will be great when you retire them.;2015-02-20 06:37:45 -0800;Grand Rapids, MI;Central Time (US & Canada)
568781450146787328;negative;1.0;Bad Flight;1.0;Southwest;pjfuller;;@southwestair excruciatingly slow internet on SWA flights is now the norm, rather than the exception. Is this being addressed?;2015-02-20 06:37:19 -0800;10 Miles South of Nowhere;Central Time (US & Canada)
568780060720701440;neutral;0.66;;;Southwest;geekstiel;;@SouthwestAir when is the last chance to get #DestinationDragons tickets? I would die of happiness if I won ????;2015-02-20 06:31:48 -0800;;Atlantic Time (Canada)
568779480019251201;negative;1.0;Bad Flight;0.6872;Southwest;rebekahcancino;;@SouthwestAir The in-browser hover over is intrusive and annoying. And the fact that the WiFi only works on one device is sort of sad.;2015-02-20 06:29:30 -0800;PHX, AZ;Arizona
568779073117245441;negative;1.0;Can't Tell;0.6723;Southwest;rebekahcancino;;@SouthwestAir the sign in screen had major mobile issues, the responsive design wasn't working properly my Nexus 5.;2015-02-20 06:27:53 -0800;PHX, AZ;Arizona
568778893085290496;negative;1.0;Lost Luggage;1.0;Southwest;LENSconcept;;@SouthwestAir sure did. Also read on there that Southwest doesn't believe it is liable for the incident. How is it my fault that SW lost it?;2015-02-20 06:27:10 -0800;;Eastern Time (US & Canada)
568778115956092928;negative;1.0;Bad Flight;0.6706;Southwest;rebekahcancino;;@SouthwestAir What's up with the new in-flight WiFi service? Super crappy user experience. Miss the old provider. :(;2015-02-20 06:24:04 -0800;PHX, AZ;Arizona
568777943104802817;negative;0.6632;Bad Flight;0.3474;Southwest;dealWHITit;;@SouthwestAir it's too damn cold to be sitting on this runway with no heat!!!!!;2015-02-20 06:23:23 -0800;;Indiana (East)
568776728333541376;neutral;0.3469;;0.0;Southwest;Milwaukette;;@SouthwestAir Can you please follow so I can DM? Thx!;2015-02-20 06:18:34 -0800;Milwaukee, WI;Atlantic Time (Canada)
568774192029523969;neutral;1.0;;;Southwest;tracyannmanning;;@SouthwestAir sent DM;2015-02-20 06:08:29 -0800;Suwanee, GA;Pacific Time (US & Canada)
568773575705899008;positive;1.0;;;Southwest;tradingtrainer;;@SouthwestAir... I love you. Air travel doesn't get easier.;2015-02-20 06:06:02 -0800;Colorado;Mountain Time (US & Canada)
568772912557133824;positive;1.0;;;Southwest;chuckgose;;@SouthwestAir Received awesome phone help from Jim today. Helped me switch around flights booked with points.;2015-02-20 06:03:24 -0800;Indianapolis, IN;Indiana (East)
568772846878461952;negative;1.0;Customer Service Issue;1.0;Southwest;stilettoslife;;"@SouthwestAir Repeating this is policy is basically repeating ""Fuck you"" to your customers. I'll be shopping for a new airline ASAP";2015-02-20 06:03:08 -0800;Baltimore, MD;Eastern Time (US & Canada)
568772817598050304;negative;1.0;Can't Tell;1.0;Southwest;luoyegongfu;;@SouthwestAir yeah... that's not what happened. I'm really pissed. This is the kind of thing I expect from US or Austrian, not you.;2015-02-20 06:03:01 -0800;Tempe, AZ & World Wide;Tehran
568772614639845377;negative;1.0;Lost Luggage;1.0;Southwest;stilettoslife;;@SouthwestAir  Glad to see you know how to keep the money in your own pockets. 'Thanks' for the voucher in return for lost bag.;2015-02-20 06:02:13 -0800;Baltimore, MD;Eastern Time (US & Canada)
568772334632349696;negative;1.0;Customer Service Issue;0.6818;Southwest;stilettoslife;;@SouthwestAir you call this customer service?? Sitting in the tarmack for 1hr, lost bag, and you give me a $100. voucher???;2015-02-20 06:01:06 -0800;Baltimore, MD;Eastern Time (US & Canada)
568768874037915648;neutral;0.6426;;0.0;Southwest;patrickisarobot;;@SouthwestAir I would love to go to the #DestinationDragons @ImagineDragons show tomorrow in Utah at @VelourLive! I've been trying so hard.;2015-02-20 05:47:21 -0800;In my mind;Mountain Time (US & Canada)
568768837744611328;neutral;0.6904;;;Southwest;LegendLeng;;@SouthwestAir i hope i can take my selfie stick on the plane today! #goingtovegas;2015-02-20 05:47:12 -0800;;Central Time (US & Canada)
568768156841308160;negative;1.0;Flight Booking Problems;0.3763;Southwest;luoyegongfu;;@SouthwestAir that's bull. Once you add a fare to the cart you should be locked in. I made it all the way to PayPal.;2015-02-20 05:44:30 -0800;Tempe, AZ & World Wide;Tehran
568764097015058432;neutral;1.0;;;Southwest;andylapin;;@SouthwestAir it is working on a different device, though. Any help is appreciated.;2015-02-20 05:28:22 -0800;;Pacific Time (US & Canada)
568763877992706048;negative;1.0;Bad Flight;0.6452;Southwest;andylapin;;@SouthwestAir having trouble with Wifi. No matter what I get redirected back to getconnected page even though it says I'm connected.;2015-02-20 05:27:30 -0800;;Pacific Time (US & Canada)
568763876377907200;negative;1.0;Can't Tell;0.6699;Southwest;birdman64015;;@Southwestair is this account even aware of the #destinationdragons contest? The one youre fucking up for me?;2015-02-20 05:27:29 -0800;Missouri, unfortunately.;Central Time (US & Canada)
568763087689379840;negative;1.0;Customer Service Issue;0.6494;Southwest;tracyannmanning;;@SouthwestAir What does this even mean?  I'm taking about letting elite customers who paid for a seat fill a seat that will go empty anyway.;2015-02-20 05:24:21 -0800;Suwanee, GA;Pacific Time (US & Canada)
568762437832478720;positive;1.0;;;Southwest;beefsnout;;@southwestair SWEET!!! Glad to hear it. I'll keep you guys in mind next time!;2015-02-20 05:21:46 -0800;Reno, NV, USA, Earth, Sol;Pacific Time (US & Canada)
568761996973379584;negative;1.0;Lost Luggage;0.6511;Southwest;dman610_dave;;@SouthwestAir you do a great job of achieving that at most cities, just not at BWI.;2015-02-20 05:20:01 -0800;;Atlantic Time (Canada)
568760785113120768;negative;1.0;Cancelled Flight;1.0;Southwest;birdman64015;;@SouthwestAir hello. my flight is Cancelled Flightled for #destinationdragons and no one at your desk at KCI knows what the fuck is happening!!!!!!!!;2015-02-20 05:15:12 -0800;Missouri, unfortunately.;Central Time (US & Canada)
568759914514014208;positive;1.0;;;Southwest;butimvikki;;@SouthwestAir your employees at BWI have been amazing!;2015-02-20 05:11:45 -0800;D{M}V;Quito
568758001856847872;positive;0.6509;;;Southwest;derekbarney;;@SouthwestAir thanks for responding.;2015-02-20 05:04:09 -0800;Portsmouth, NH;Eastern Time (US & Canada)
568755032138469376;negative;1.0;Can't Tell;0.3513;Southwest;birdman64015;;@Southwestair thanks for leaving me hanging here. #destinationdragons flights all fucked up now. No help?!;2015-02-20 04:52:21 -0800;Missouri, unfortunately.;Central Time (US & Canada)
568753398100692992;neutral;0.6284;;0.0;Southwest;Kay2run;;"@SouthwestAir Hi! Winter Wx Advisory issued for STL. Snow &amp; Ice &amp; Cold, oh my! Will you issue a travel advisory for that?";2015-02-20 04:45:51 -0800;St. Louis;Central Time (US & Canada)
568752276040495104;neutral;0.9159999999999999;;0.0;Southwest;kalenski;;@SouthwestAir If a travel advisory is posted for DEN, can I then make changes to my ticket? Anything I need to know before I call?;2015-02-20 04:41:24 -0800;Denver;Mountain Time (US & Canada)
568742080715104256;negative;0.6651;Flight Attendant Complaints;0.3418;Southwest;andylapin;;@SouthwestAir luxury! Only 40 people on this flight. I'm going to get spoiled.;2015-02-20 04:00:53 -0800;;Pacific Time (US & Canada)
568724299873431552;negative;1.0;longlines;0.3641;Southwest;derekbarney;;@southwestair three flights with three  check in agents, not enough. #missedflight  back to Jet Blue;2015-02-20 02:50:14 -0800;Portsmouth, NH;Eastern Time (US & Canada)
568673970251116544;negative;1.0;Flight Booking Problems;1.0;Southwest;vdeshp2;;@SouthwestAir unable to book travel right now on the website or through the app. Help!;2015-02-19 23:30:14 -0800;San Francisco;Arizona
568671818262773760;positive;1.0;;;Southwest;freehighfives;;@SouthwestAir Gracias... appreciate that!;2015-02-19 23:21:41 -0800;Austin, TX;Central Time (US & Canada)
568644929595056128;negative;0.6524;Can't Tell;0.6524;Southwest;Yaardiegurl;;@SouthwestAir so for an extra luggage, it cost $75????;2015-02-19 21:34:50 -0800;Merica;Alaska
568629791869394945;negative;1.0;Bad Flight;1.0;Southwest;ViroSciCollie;;@SouthwestAir my sinuses had to contend with two painful landings rather than one, and we missed a preregistration window. Beyond frustrated;2015-02-19 20:34:41 -0800;New York, NY;Eastern Time (US & Canada)
568621312622657536;positive;0.6484;;;Southwest;geekstiel;;@SouthwestAir I would love to go to the Atlanta show ??;2015-02-19 20:01:00 -0800;;Atlantic Time (Canada)
568618050745864192;negative;1.0;Late Flight;1.0;Southwest;PeterSanto29;;@SouthwestAir Another delay. Wow;2015-02-19 19:48:02 -0800;boston, ma;Central Time (US & Canada)
568617163465957377;negative;1.0;Cancelled Flight;0.6806;Southwest;KojiFox;;@SouthwestAir I don't want to be too whiny. We accommodated several passengers whose earlier flight was Cancelled Flightled. Our flight was very long.;2015-02-19 19:44:30 -0800;New York City;Eastern Time (US & Canada)
568615365619662848;positive;1.0;;;Southwest;lauraannB85;;@SouthwestAir this would be an awesome experience #DestinationDragons;2015-02-19 19:37:22 -0800;North Carolina;Eastern Time (US & Canada)
568613837198340098;neutral;0.6236;;;Southwest;DSims3;;@SouthwestAir Yes! How about #DestinationDragons in San Diego?!?;2015-02-19 19:31:17 -0800;San Diego, California;Pacific Time (US & Canada)
568613712858198016;negative;1.0;Bad Flight;0.6771;Southwest;JatinAShah;;@SouthwestAir I can't begin to tell you how slow my plane's wifi is. I can't even pull up an email.  What am i paying $8 for??;2015-02-19 19:30:48 -0800;Nashville, TN;Central Time (US & Canada)
568613245839224832;neutral;1.0;;;Southwest;_YohoKa_;;@SouthwestAir do we get to pick which @Imaginedragons show? #DestinationDragons;2015-02-19 19:28:56 -0800;a cell tower;Mountain Time (US & Canada)
568611482780508161;negative;1.0;Late Flight;1.0;Southwest;collmac22;;@SouthwestAir I love ya but your bringin me down. An hour Late Flight leaving and now we've been sitting in the runway for 20 min ?? #fail;2015-02-19 19:21:56 -0800;Chicago;Central Time (US & Canada)
568605955614642176;positive;1.0;;;Southwest;MattChrisEd;;@SouthwestAir appreciate the reply, hopefully those LAX agents get the memo. Cheers!;2015-02-19 18:59:58 -0800;City of Angels;Pacific Time (US & Canada)
568605600273141760;neutral;1.0;;;Southwest;itsjessme_;;@SouthwestAir Can you help me out with tickets to the Vegas event? I would be so stoked!;2015-02-19 18:58:33 -0800;;Alaska
568605358534447104;neutral;1.0;;;Southwest;newt_ripley;;"@SouthwestAir I notice that there are separate buttons for ""guitar"" and actual ""music"" in this pic. Some bands should take note of this.";2015-02-19 18:57:36 -0800;Hollywood, CA;Pacific Time (US & Canada)
568604899870711808;neutral;1.0;;;Southwest;Karima_Hersi;;@SouthwestAir give me tickets to atlanta! I would do anything!  Anything ??;2015-02-19 18:55:46 -0800;Ottawa,Canada;Central Time (US & Canada)
568604830291222530;negative;1.0;Customer Service Issue;0.6803;Southwest;julianguilfoyle;;@SouthwestAir offering us absolutely nothing for our troubles either. Blames the @TSA;2015-02-19 18:55:30 -0800;Springboro, Ohio;Atlantic Time (Canada)
568604231026003968;negative;1.0;Can't Tell;0.6667;Southwest;mrssuperdimmock;;@SouthwestAir link doesn't work;2015-02-19 18:53:07 -0800;Lake Arrowhead, CA;Pacific Time (US & Canada)
568597968405835776;neutral;1.0;;;Southwest;bhammock;;@SouthwestAir Just realized my Luv Voucher expired today. :( Any chance of getting some luv with an extension? Please? #VeryLoyalCustomer;2015-02-19 18:28:14 -0800;Queenstown, MD;Eastern Time (US & Canada)
568596145456291840;negative;0.691;Customer Service Issue;0.348;Southwest;geekstiel;;"@SouthwestAir it'd be nice if I could get an answer, even a simple ""no"" would do; I just want to know. :)";2015-02-19 18:20:59 -0800;;Atlantic Time (Canada)
568592809344819200;negative;1.0;Late Flight;0.6412;Southwest;bluefig;;@southwestair after 4 hours of delays you did make a nice offer for rescheduling me the next day... but...;2015-02-19 18:07:44 -0800;camas, wa;Alaska
568591059602829314;positive;1.0;;;Southwest;iknowmatt2;;@SouthwestAir a nice trip back home after a looong vaca ???? http://t.co/9TRvfnCedL;2015-02-19 18:00:47 -0800;~~ Rhode Island ~~;Eastern Time (US & Canada)
568590782640164865;negative;1.0;Bad Flight;0.6882;Southwest;freehighfives;;@SouthwestAir Paid for in flight wifi from Austin to San Diego - wasn't useable. :/ Possible to get a refund? Conf #8X7XVM;2015-02-19 17:59:41 -0800;Austin, TX;Central Time (US & Canada)
568589740833939456;positive;1.0;;;Southwest;johnpitzel;;@SouthwestAir It was the usually excellent SWA flight!;2015-02-19 17:55:32 -0800;Kansas City, Missouri;Central Time (US & Canada)
568589732520665089;negative;0.6806;Late Flight;0.6806;Southwest;paindocsteve;;@SouthwestAir you know I ??you but trying my patience - had easier cheaper ways from TPA to PDX but stuck w u. Turned my 3 hrs in MCI to 6;2015-02-19 17:55:30 -0800;;Eastern Time (US & Canada)
568588931379253248;negative;1.0;Can't Tell;0.6709;Southwest;bfitnbfab;;@SouthwestAir I figured the streaming wouldn't work per the TOS but just the @NASCAR site is taking longer than 5 minutes to load;2015-02-19 17:52:19 -0800;Philadelphia, PA;Eastern Time (US & Canada)
568587424747511808;negative;1.0;Can't Tell;0.6848;Southwest;bfitnbfab;;@SouthwestAir Your #Android Wi-Fi experience is terrible! $8 is a ripoff! I can't get to @NASCAR or MRN for @DISupdates #BudweiserDuels;2015-02-19 17:46:20 -0800;Philadelphia, PA;Eastern Time (US & Canada)
568586231409475584;neutral;0.6890000000000001;;0.0;Southwest;Grime145;;@SouthwestAir seems like you could make more money by opening up seats on a more desirable flight.;2015-02-19 17:41:36 -0800;;Eastern Time (US & Canada)
568584029106266113;positive;1.0;;;Southwest;YavesEllis;;@SouthwestAir thanks for adding straight flights from Columbus to Oakland!;2015-02-19 17:32:50 -0800;ÜT: 34.621818,-82.614032;Eastern Time (US & Canada)
568582726875516929;negative;1.0;Customer Service Issue;1.0;Southwest;CassandraWE;;"@SouthwestAir where is the great customer service I have come to know/expect; you LUV dropped by EB check in and no help in sight!";2015-02-19 17:27:40 -0800;;Quito
568582374549807104;negative;1.0;Customer Service Issue;1.0;Southwest;CassandraWE;;@SouthwestAir why can't you help me after you made mistake and dropped my early bird check in on your end?  Where is the LUV?;2015-02-19 17:26:16 -0800;;Quito
568581984055906304;neutral;1.0;;;Southwest;jolexa;;@southwestair I have a roundtrip ticket now and I need to change one leg of the trip (to a nearby airport) - not possible via website?;2015-02-19 17:24:43 -0800;Minnesota, USA;Central Time (US & Canada)
568579873926746112;positive;0.6344;;0.0;Southwest;ksteinkamp;;@SouthwestAir Your crew on 4028 tonight was outstanding. God bless them and the medically trained passengers on board.;2015-02-19 17:16:20 -0800;Iowa;Central Time (US & Canada)
568578381320597504;negative;0.6603;Can't Tell;0.6603;Southwest;looselydraped;;@SouthwestAir Weather seriously cannot even be the only excuse at this point because it was awful service in the summer too. Over it.;2015-02-19 17:10:24 -0800;;Central Time (US & Canada)
568578230933979136;negative;1.0;Cancelled Flight;0.6547;Southwest;looselydraped;;@SouthwestAir is seriously THE WORST. I don't remember the last time I or someone I knew had a flight that wasn't delayed / Cancelled Flightled / etc!;2015-02-19 17:09:48 -0800;;Central Time (US & Canada)
568578057293807616;neutral;1.0;;;Southwest;itsjessme_;;@SouthwestAir Is there any way to get entry to the Las Vegas event to see @Imaginedragons perform? #DestinationDragons;2015-02-19 17:09:07 -0800;;Alaska
568575335148580864;positive;1.0;;;Southwest;NickStewart140;;@SouthwestAir...give the crew of SWA 4007 a high five from this AV-8B guy for its nice XW landing into @bostonlogan. Nicely done!;2015-02-19 16:58:18 -0800;Northern Virginia;Eastern Time (US & Canada)
568575202713583616;negative;1.0;Can't Tell;0.3506;Southwest;Grime145;;@SouthwestAir why do you charge so much moving from a full flight to an earlier flight with seats available?  doesn't make sense to me.;2015-02-19 16:57:46 -0800;;Eastern Time (US & Canada)
568574960035360768;negative;1.0;Bad Flight;1.0;Southwest;John_Corl;;@SouthwestAir and now no wifi??? Come on.;2015-02-19 16:56:48 -0800;Rochester, NY;Quito
568574614110117888;negative;1.0;Late Flight;1.0;Southwest;John_Corl;;@SouthwestAir on brd now.frustrated we go 2 #BUF not #ROC.if tld flt was gng 2b held earlier would not be a mess.cng bk unable due to overbk;2015-02-19 16:55:26 -0800;Rochester, NY;Quito
568573661378174976;positive;1.0;;;Southwest;CWiesmore;;@SouthwestAir have to be honest, didn't expect a fast response, thank you!  Off to #Chiberia we go!;2015-02-19 16:51:39 -0800;Chicago;Central Time (US & Canada)
568573057184473089;positive;1.0;;;Southwest;destryfields;;@SouthwestAir Making Miracles again! The customer service department gave me by far one of the friendliest phone calls ever. #wheelsup;2015-02-19 16:49:15 -0800;Chicago;Pacific Time (US & Canada)
568572506300243968;positive;1.0;;;Southwest;walterbiscardi;;@SouthwestAir Already signed up!  Thanks!  Looking forward to trying the Southwest experience.;2015-02-19 16:47:03 -0800;Atlanta;Eastern Time (US & Canada)
568571900596772864;negative;1.0;Bad Flight;0.3553;Southwest;CWiesmore;;@SouthwestAir, on #unscheduled aircraft change, please have a better system in place, not worth the paid upgrade. #REFUND;2015-02-19 16:44:39 -0800;Chicago;Central Time (US & Canada)
568571242627903488;neutral;1.0;;;Southwest;hvroberts;;@SouthwestAir good to know. Perhaps it was execution then.;2015-02-19 16:42:02 -0800;ÜT: 33.648576,-117.898653;Pacific Time (US & Canada)
568571203553599488;negative;1.0;Late Flight;1.0;Southwest;MichaelALopezJr;;@SouthwestAir love how you hold flight 2851 in PHX for Late Flight passengers and make us all over an hour Late Flight. Great job.;2015-02-19 16:41:53 -0800;San Antonio, TX;Central Time (US & Canada)
